,Open,High,Low,Close,Volume,Adj. Close,Date
2021-06-15,14.75941668283073,15.006891814183472,14.610931981636167,14.84850788116455,62612700,14.84850788116455,2021-06-15
2021-06-16,14.947498125498104,15.135578807609212,14.729719748283115,14.868306159973145,69112900,14.868306159973145,2021-06-16
2021-06-17,15.145478513606376,15.244468001591184,14.43274985751922,14.620831489562988,126653100,14.620831489562988,2021-06-17
2021-06-18,14.393153384786148,14.620830993101414,14.29416295611991,14.373355865478516,76319700,14.373355865478516,2021-06-18
2021-06-21,14.482244972331996,14.749517626470293,14.403053004880448,14.630729675292969,63385000,14.630729675292969,2021-06-21
2021-06-22,14.868306241425563,14.957396495097182,14.670325382485876,14.759416580200195,65545900,14.759416580200195,2021-06-22
2021-06-23,14.987094134280545,15.373154730874317,14.878204473462652,15.264266014099121,94985700,15.264266014099121,2021-06-23
2021-06-24,15.383053563608685,15.392952795070412,14.99699203298534,15.105881690979004,79859800,15.105881690979004,2021-06-24
2021-06-25,15.086083884242063,15.363256712970365,15.02669038097365,15.036588668823242,111760500,15.036588668823242,2021-06-25
2021-06-28,15.046488182835274,15.056387414913189,14.680225092336967,14.80891227722168,79477400,14.80891227722168,2021-06-28
2021-06-29,14.89800300357729,15.046487703848271,14.729719839780739,14.858407020568848,68208200,14.858407020568848,2021-06-29
2021-06-30,14.799013037422325,14.957396974415417,14.660427564574734,14.709921836853027,72213500,14.709921836853027,2021-06-30
2021-07-01,14.759416580200195,14.818811026690641,14.690123845996926,14.759416580200195,51112200,14.759416580200195,2021-07-01
2021-07-02,14.80891160986153,14.888103574830627,14.680224430776075,14.779214859008789,43652000,14.779214859008789,2021-07-02
2021-07-06,14.719820666975684,14.72971989877812,14.244668868971246,14.353557586669922,73990600,14.353557586669922,2021-07-06
2021-07-07,14.264466076147754,14.313961290033303,13.878405484734387,14.086283683776855,72992500,14.086283683776855,2021-07-07
2021-07-08,13.81901169612465,14.086284353342629,13.60123331110215,13.918002128601074,62706800,13.918002128601074,2021-07-08
2021-07-09,14.304062556113864,14.432749739076492,14.12588110158637,14.333759307861328,65981200,14.333759307861328,2021-07-09
2021-07-12,14.214971083531323,14.59113339325704,14.096183134782574,14.462446212768555,49205200,14.462446212768555,2021-07-12
2021-07-13,14.353557390360852,14.482244569904383,14.15557747723338,14.274365425109863,45360600,14.274365425109863,2021-07-13
2021-07-14,14.284264352627554,14.482244261539517,14.056586749346792,14.10608196258545,39056200,14.10608196258545,2021-07-14
2021-07-15,14.00709189939093,14.155577542957976,13.799212753631224,13.86850643157959,44952300,13.86850643157959,2021-07-15
2021-07-16,13.977396100704818,13.997194565479889,13.442849824333768,13.472546577453613,48065200,13.472546577453613,2021-07-16
2021-07-19,13.116182040200965,13.185474775300811,12.660827758024732,13.145878791809082,99949200,13.145878791809082,2021-07-19
2021-07-20,13.234970668354848,13.819012162794927,13.145879464925986,13.769516944885254,70731800,13.769516944885254,2021-07-20
2021-07-21,13.908102610072778,14.19517372549019,13.8883041463682,14.046688079833984,53817500,14.046688079833984,2021-07-21
2021-07-22,13.937800119352488,13.997194569652649,13.640829755937204,13.769516944885254,40440100,13.769516944885254,2021-07-22
2021-07-23,13.8289103325659,13.898203065889303,13.591333493663527,13.680424690246582,37927900,13.680424690246582,2021-07-23
2021-07-26,13.759616578372727,13.937798970543952,13.72991982769175,13.888303756713867,43838000,13.888303756713867,2021-07-26
2021-07-27,13.789314639304193,13.819011390773838,13.512141812111825,13.650728225708008,41963200,13.650728225708008,2021-07-27
2021-07-28,13.720020294189453,13.848707469698658,13.432949193143585,13.720020294189453,70653500,13.720020294189453,2021-07-28
2021-07-29,14.36345691083626,14.640628794787863,14.155577761861881,14.244668960571289,111154800,14.244668960571289,2021-07-29
2021-07-30,14.086283466987412,14.155577142977815,13.729919631772777,13.809111595153809,74955700,13.809111595153809,2021-07-30
2021-08-02,13.878406613095088,14.185275264858097,13.739820191756554,13.769516944885254,64673700,13.769516944885254,2021-08-02
2021-08-03,13.828911307063926,13.937800030537131,13.502244192601552,13.878406524658203,53257700,13.878406524658203,2021-08-03
2021-08-04,13.710122341968557,13.789314306672443,13.165676876597326,13.185474395751953,81502700,13.185474395751953,2021-08-04
2021-08-05,13.403252901499394,13.68042478066767,13.314161704327491,13.57153606414795,60524400,13.57153606414795,2021-08-05
2021-08-06,13.680424884610542,13.769516082459354,13.591333686761727,13.660627365112305,44450600,13.660627365112305,2021-08-06
2021-08-09,13.581434917874207,13.680424399943812,13.413151759908942,13.61113166809082,38760400,13.61113166809082,2021-08-09
2021-08-10,13.630930420182828,13.769515886829636,13.522040760340122,13.680424690246582,32120800,13.680424690246582,2021-08-10
2021-08-11,13.720020593055803,13.809111789121536,13.531939913394675,13.789314270019531,42795600,13.789314270019531,2021-08-11
2021-08-12,13.779415315349187,13.908102496247626,13.650728134450747,13.75961685180664,38547900,13.75961685180664,2021-08-12
2021-08-13,13.739819413407481,13.809112148129994,13.403253083539207,13.45274829864502,45118500,13.45274829864502,2021-08-13
2021-08-16,13.363657377836338,13.423051826005523,13.185474977371515,13.324061393737793,38664300,13.324061393737793,2021-08-16
2021-08-17,13.18547466076149,13.195373892559108,12.680626111638139,12.858807563781738,74625300,12.858807563781738,2021-08-17
2021-08-18,12.819211488596011,13.07658584922998,12.769716274005987,12.868706703186035,50966700,12.868706703186035,2021-08-18
2021-08-19,12.67072705422786,12.789515005306042,12.443049439962644,12.54203987121582,69038800,12.54203987121582,2021-08-19
2021-08-20,12.48264541451089,12.542039862027826,12.25496874445518,12.443049430847168,53615600,12.443049430847168,2021-08-20
2021-08-23,12.581636233546485,12.720222652663075,12.344060324240399,12.601433753967285,64573600,12.601433753967285,2021-08-23
2021-08-24,12.68062621238586,13.007293311960987,12.631130997047237,12.947898864746094,53672500,12.947898864746094,2021-08-24
2021-08-25,12.98749494998396,13.145878885074552,12.888505462573699,13.03699016571045,51195500,13.03699016571045,2021-08-25
2021-08-26,12.977595408679187,12.997393872114928,12.680626009484635,12.769716262817383,57559800,12.769716262817383,2021-08-26
2021-08-27,12.759818843672992,13.234970669960894,12.740020378889616,13.175577163696289,57587300,13.175577163696289,2021-08-27
2021-08-30,13.215171779197474,13.234969297885673,12.898402983802342,12.918201446533203,42720100,12.918201446533203,2021-08-30
2021-08-31,12.888505833203162,13.007293787937042,12.799414631142065,12.898404121398926,42212700,12.898404121398926,2021-08-31
2021-09-01,12.898403364111577,13.086484989429687,12.76971618469463,12.977595329284668,58875700,12.977595329284668,2021-09-01
2021-09-02,12.957798767288157,13.07658672382342,12.839010810752894,12.878606796264648,49053200,12.878606796264648,2021-09-02
2021-09-03,12.858807562928902,12.918202009667965,12.74001961349348,12.759818077087402,41616700,12.759818077087402,2021-09-03
2021-09-07,12.700424006881704,12.908303160567424,12.680626486743542,12.819211959838867,64008900,12.819211959838867,2021-09-07
2021-09-08,12.839010616053358,13.08648575775963,12.779616166665045,12.898404121398926,57980900,12.898404121398926,2021-09-08
2021-09-09,12.819211860223469,12.819311860223468,12.591535188168814,12.631131172180176,68806400,12.631131172180176,2021-09-09
2021-09-10,12.710322944223458,12.799414142886016,12.532140546898344,12.551939010620117,48792500,12.551939010620117,2021-09-10
2021-09-13,12.631130896692754,12.858907563781738,12.49254448365422,12.858807563781738,62270800,12.858807563781738,2021-09-13
2021-09-14,12.799414338919295,12.928101522953636,12.660827922872453,12.730120658874512,47640800,12.730120658874512,2021-09-14
2021-09-15,12.759817818714204,13.116181659804468,12.680625854027479,13.086484909057617,60282100,13.086484909057617,2021-09-15
2021-09-16,13.04688912316571,13.393353737876298,12.967697157286564,13.264666557312012,76426100,13.264666557312012,2021-09-16
2021-09-17,13.274566277295095,13.561637400176128,13.254768757118507,13.413152694702148,76182400,13.413152694702148,2021-09-17
2021-09-20,12.938000198399372,13.056788153978754,12.502444361274975,12.69052505493164,126152200,12.69052505493164,2021-09-20
2021-09-21,12.759817300112303,12.8390092615804,12.532139702859537,12.641029357910156,60473100,12.641029357910156,2021-09-21
2021-09-22,12.789515401351343,13.254768932180149,12.779616169110938,13.096384048461914,75784000,13.096384048461914,2021-09-22
2021-09-23,13.215172219503025,13.60123281519102,13.18547452441726,13.57153606414795,68708100,13.57153606414795,2021-09-23
2021-09-24,13.522040190208028,13.799212055857884,13.50224267182579,13.640828132629395,57440200,13.640828132629395,2021-09-24
2021-09-27,13.749718022620712,14.145677837451892,13.739818791239266,14.016990661621094,68769700,14.016990661621094,2021-09-27
2021-09-28,14.482244662030244,14.581234147202336,14.086283889213782,14.16547679901123,107090900,14.16547679901123,2021-09-28
2021-09-29,14.313961592149454,14.353557575285084,14.026890478405459,14.155577659606934,56805500,14.155577659606934,2021-09-29
2021-09-30,14.11598108735022,14.175374587553565,13.947697930036302,14.016990661621094,78820500,14.016990661621094,2021-09-30
2021-10-01,14.11598108735022,14.224869800418128,13.868505967070066,14.016990661621094,51880900,14.016990661621094,2021-10-01
2021-10-04,14.125880439311874,14.640628202986358,14.076385226024813,14.205072402954102,78332500,14.205072402954102,2021-10-04
2021-10-05,14.294163221920376,14.294263221920376,13.967496122907178,14.145678520202637,55915800,14.145678520202637,2021-10-05
2021-10-06,13.997193520975886,14.195173433739066,13.749718394011238,13.977395057678223,61020300,13.977395057678223,2021-10-06
2021-10-07,14.195173773888953,14.799012758296735,14.165477022273544,14.739619255065918,96557500,14.739619255065918,2021-10-07
2021-10-08,14.769315732831146,15.33355872327538,14.700022998999101,14.96729564666748,99468900,14.96729564666748,2021-10-08
2021-10-11,15.04648790081687,15.204871834923988,14.818811231548567,14.937599182128906,45302300,14.937599182128906,2021-10-11
2021-10-12,14.957396273222814,15.521640202362745,14.858406789264055,15.482044219970703,89134000,15.482044219970703,2021-10-12
2021-10-13,15.432549281260206,15.531538766984767,15.115781416473288,15.353357315063477,63363500,15.353357315063477,2021-10-13
2021-10-14,15.462245638527833,15.462345638527832,15.214770514459124,15.293962478637695,50875100,15.293962478637695,2021-10-14
2021-10-15,15.383054169269325,15.868106145522042,15.382954169269325,15.541438102722168,77211800,15.541438102722168,2021-10-15
2021-10-18,15.412750345850187,15.491942309622566,15.333558382077806,15.402852058410645,48643800,15.402852058410645,2021-10-18
2021-10-19,15.442448408860983,15.531538662199218,15.214770799549417,15.264266014099121,44668300,15.264266014099121,2021-10-19
2021-10-20,15.274165114724019,15.996792031202464,15.214770668965597,15.878005027770996,105213700,15.878005027770996,2021-10-20
2021-10-21,15.99679196269431,16.531339140102776,15.96709426792094,16.38285255432129,95855000,16.38285255432129,2021-10-21
2021-10-22,16.254166984221058,16.37295588008485,16.066085352472324,16.115581512451172,60646800,16.115581512451172,2021-10-22
2021-10-25,16.23436830429057,16.333358734846115,15.650327784949525,15.838408470153809,67808000,15.838408470153809,2021-10-25
2021-10-26,15.927499275898056,16.056185510785653,15.541437739107202,15.779013633728027,64882300,15.779013633728027,2021-10-26
2021-10-27,15.630529196752029,15.75921637783239,15.34345808327821,15.353357315063477,96094300,15.353357315063477,2021-10-27
2021-10-28,16.68972396850586,17.402451688694814,16.541237374725043,16.68972396850586,215237600,16.68972396850586,2021-10-28
2021-10-29,16.689723780673262,17.184674052811044,16.382853252526317,16.907501220703125,100560700,16.907501220703125,2021-10-29
2021-11-01,17.323258920175075,17.788511480034753,16.89760139889997,17.768714904785156,125246500,17.768714904785156,2021-11-01
2021-11-02,17.966693296583433,18.006290221981086,17.55093502033472,17.828107833862305,115146200,17.828107833862305,2021-11-02
2021-11-03,17.73901834685939,18.63982771740383,17.69942141765126,18.44184684753418,104755500,18.44184684753418,2021-11-03
2021-11-04,18.728919034126783,19.303061294543635,18.530938163051104,19.22386932373047,157505500,19.22386932373047,2021-11-04
2021-11-05,19.510938835150153,19.520838067170146,18.79821112247987,19.095182418823242,122232200,19.095182418823242,2021-11-05
2021-11-08,19.20406966779864,20.21376864910017,19.045685735996685,19.946495056152344,153490400,19.946495056152344,2021-11-08
2021-11-09,20.30286014878797,20.30296014878797,19.213969185386414,19.916799545288086,164928500,19.916799545288086,2021-11-09
2021-11-10,19.679221317815426,20.2632627700523,18.867503201305976,19.164474487304688,229109600,19.164474487304688,2021-11-10
2021-11-11,19.44164551872398,19.639626377042774,19.065484153620744,19.352554321289062,96436500,19.352554321289062,2021-11-11
2021-11-12,19.18427163604867,19.42184942718375,19.01598846871116,19.30306053161621,77837900,19.30306053161621,2021-11-12
2021-11-15,19.26346400081016,19.748516936964368,18.946696123547763,19.659425735473633,84838600,19.659425735473633,2021-11-15
2021-11-16,19.69901953051407,19.85740345913061,19.33275740362034,19.590131759643555,66557200,19.590131759643555,2021-11-16
2021-11-17,19.540635881872657,19.807909473274528,19.24366648348306,19.758413314819336,80855200,19.758413314819336,2021-11-17
2021-11-18,20.05687888942421,20.156367756250365,19.26097174999956,19.45994758605957,111368800,19.45994758605957,2021-11-18
2021-11-19,19.539538481319443,19.569385710921946,19.1415849079143,19.290817260742188,64610400,19.290817260742188,2021-11-19
2021-11-22,19.29081754383805,20.68365791758468,19.211226827989016,20.375242233276367,137861700,20.375242233276367,2021-11-22
2021-11-23,20.32549894590364,20.42498781608432,19.86785090210946,20.096675872802734,90984500,20.096675872802734,2021-11-23
2021-11-24,19.867851065863054,20.235959319287858,19.67882429831338,20.146419525146484,77324300,20.146419525146484,2021-11-24
2021-11-26,19.55943748455596,19.738517074770208,19.370408817375104,19.648977279663086,49434000,19.648977279663086,2021-11-26
2021-11-29,19.967339098261263,20.086726117966453,19.390305947802815,19.569385528564453,68778700,19.569385528564453,2021-11-29
2021-11-30,19.519643481903174,19.847955438287837,18.932661211762046,19.091842651367188,103238400,19.091842651367188,2021-11-30
2021-12-01,19.52959044206627,20.365293939400193,19.43010346662514,19.479846954345703,125295600,19.479846954345703,2021-12-01
2021-12-02,19.400255701815478,20.007136102794135,19.18138170523594,19.76836395263672,94142300,19.76836395263672,2021-12-02
2021-12-03,20.26580700665865,20.295652340316906,18.833172165697334,19.042097091674805,120275200,19.042097091674805,2021-12-03
2021-12-06,19.131636012052926,19.390306311607144,18.514808441847926,19.121686935424805,88147400,19.121686935424805,2021-12-06
2021-12-07,19.549488726233104,19.957391400550808,19.420154518743868,19.85790252685547,75885600,19.85790252685547,2021-12-07
2021-12-08,20.076777916482694,20.08672699335774,19.648977098817706,19.708669662475586,63246800,19.708669662475586,2021-12-08
2021-12-09,19.65892689624645,19.828057414136534,19.44005288975029,19.469898223876953,63357600,19.469898223876953,2021-12-09
2021-12-10,19.668875459445836,21.380076850511898,19.65892638246615,21.340282440185547,169657200,21.340282440185547,2021-12-10
2021-12-13,21.131354809500422,21.191047371500026,20.027031975749935,20.325498580932617,126632300,20.325498580932617,2021-12-13
2021-12-14,19.69871988087333,20.076777198230374,19.280868155032145,19.94744110107422,124559700,19.94744110107422,2021-12-14
2021-12-15,19.887749398542113,20.22601042443285,19.449999500755442,20.086727142333984,79679700,20.086727142333984,2021-12-15
2021-12-16,20.46478273899707,20.992072435868028,20.156368941532975,20.245908737182617,107020900,20.245908737182617,2021-12-16
2021-12-17,19.927545039841583,20.13646995600219,19.49974423331195,19.668874740600586,98710700,19.668874740600586,2021-12-17
2021-12-20,19.3604597698316,19.51964310394694,18.95255710154253,19.32066535949707,74565600,19.32066535949707,2021-12-20
2021-12-21,19.648976422020276,19.688772728149694,19.231124695622984,19.509693145751953,58930900,19.509693145751953,2021-12-21
2021-12-22,19.53953912509763,20.235959324696143,19.53943912509763,20.0369815826416,75806400,20.0369815826416,2021-12-22
2021-12-23,19.97728901372304,20.30560095971062,19.89769829644097,20.146419525146484,50610500,20.146419525146484,2021-12-23
2021-12-27,20.156368556919467,20.783145216914722,19.997187122711395,20.693605422973633,59651800,20.693605422973633,2021-12-27
2021-12-28,20.554321632787357,20.952275208440135,20.484679994247163,20.653810501098633,53020500,20.653810501098633,2021-12-28
2021-12-29,20.60406634694577,20.663760810048032,20.345397930539075,20.454833984375,37883000,20.454833984375,2021-12-29
2021-12-30,20.484680527406933,20.852786882869424,20.365193502807617,20.365293502807617,51470100,20.365293502807617,2021-12-30
2021-12-31,20.355343555209206,20.902531372959572,20.355243555209206,20.663759231567383,51899600,20.663759231567383,2021-12-31
2022-01-03,21.16120315917862,21.768081683074882,20.95227633473479,21.658645629882812,110449000,21.658645629882812,2022-01-03
2022-01-04,22.40480876609577,24.434373008200932,22.305319894966843,24.185651779174805,311645200,24.185651779174805,2022-01-04
2022-01-05,23.9369302512659,24.82237910590579,23.349948006286063,23.538976669311523,253540000,23.538976669311523,2022-01-05
2022-01-06,23.966778279586347,24.49406797922949,23.240512731136437,24.334884643554688,155058800,24.334884643554688,2022-01-06
2022-01-07,24.54381025132748,24.782582396624168,23.917033607122704,24.314987182617188,127017500,24.314987182617188,2022-01-07
2022-01-10,23.976727599638274,24.31498863338927,23.230563889468574,23.72800636291504,122800700,23.72800636291504,2022-01-10
2022-01-11,23.658364497620553,24.225548608398437,23.16092202885505,24.225448608398438,106011600,24.225448608398438,2022-01-11
2022-01-12,24.48411855355676,24.71294163034325,23.887187220450457,24.344833374023438,104050000,24.344833374023438,2022-01-12
2022-01-13,24.513963846562056,25.737673741579826,24.24534636005842,24.89202117919922,185780500,24.89202117919922,2022-01-13
2022-01-14,24.34483315227672,25.150691298546587,24.17570264106368,25.0611515045166,146012200,25.0611515045166,2022-01-14
2022-01-18,24.742788160631996,25.001456563315262,24.17570217680143,24.255292892456055,110518100,24.255292892456055,2022-01-18
2022-01-19,24.523912588973488,24.79253196940551,22.295370624010253,22.335166931152344,153198200,22.335166931152344,2022-01-19
2022-01-20,21.768080114170182,22.7629649838736,21.459666335887967,21.539257049560547,152014100,21.539257049560547,2022-01-20
2022-01-21,21.101507564572636,21.390025092949767,20.434936511271676,20.54437255859375,145532900,20.54437255859375,2022-01-21
2022-01-24,19.828055625519845,20.365292464854583,18.703834667546904,20.285701751708984,186674000,20.285701751708984,2022-01-24
2022-01-25,19.897698141356496,20.206111931221656,19.45994825092079,19.87779998779297,116775800,19.87779998779297,2022-01-25
2022-01-26,20.902532680898663,20.932379912037437,19.469897845308623,19.80815887451172,135786400,19.80815887451172,2022-01-26
2022-01-27,20.206111600289987,20.544372614960466,19.310715578112035,19.44999885559082,105674400,19.44999885559082,2022-01-27
2022-01-28,19.31999969482422,19.549999237060547,18.920000076293945,19.540000915527344,87677100,19.540000915527344,2022-01-28
2022-01-31,19.579999923706055,20.329999923706055,19.3700008392334,20.299999237060547,91361900,20.299999237060547,2022-01-31
2022-02-01,20.610000610351562,20.850000381469727,19.920000076293945,20.65999984741211,117651800,20.65999984741211,2022-02-01
2022-02-02,20.809999465942383,21.049999237060547,20.18000030517578,20.6299991607666,95377600,20.6299991607666,2022-02-02
2022-02-03,20.170000076293945,20.6200008392334,19.8700008392334,19.889999389648438,103016000,19.889999389648438,2022-02-03
2022-02-04,18.520000457763672,18.59000015258789,17.520000457763672,17.959999084472656,211100500,17.959999084472656,2022-02-04
2022-02-07,17.729999542236328,18.1200008392334,17.700000762939453,17.889999389648438,84610000,17.889999389648438,2022-02-07
2022-02-08,17.579999923706055,17.90999984741211,17.020000457763672,17.719999313354492,142694300,17.719999313354492,2022-02-08
2022-02-09,18.270000457763672,18.43000030517578,18.030000686645508,18.350000381469727,87118600,18.350000381469727,2022-02-09
2022-02-10,17.969999313354492,18.6299991607666,17.920000076293945,18.079999923706055,76195300,18.079999923706055,2022-02-10
2022-02-11,18.100000381469727,18.360000610351562,17.420000076293945,17.549999237060547,94534100,17.549999237060547,2022-02-11
2022-02-14,17.510000228881836,17.729999542236328,17.290000915527344,17.459999084472656,78625000,17.459999084472656,2022-02-14
2022-02-15,17.799999237060547,18.1299991607666,17.719999313354492,18.079999923706055,65883300,18.079999923706055,2022-02-15
2022-02-16,17.889999389648438,18.209999084472656,17.739999771118164,18.010000228881836,57442100,18.010000228881836,2022-02-16
2022-02-17,17.860000610351562,17.940000534057617,17.5,17.540000915527344,55368600,17.540000915527344,2022-02-17
2022-02-18,17.600000381469727,18.479999542236328,17.56999969482422,18.040000915527344,106404200,18.040000915527344,2022-02-18
2022-02-22,17.670000076293945,17.760000228881836,17.06999969482422,17.290000915527344,98550700,17.290000915527344,2022-02-22
2022-02-23,17.5,17.729999542236328,16.8799991607666,16.950000762939453,79855400,16.950000762939453,2022-02-23
2022-02-24,15.989999771118164,17.190000534057617,15.960000038146973,17.149999618530273,110443900,17.149999618530273,2022-02-24
2022-02-25,17.25,17.899999618530273,17.1200008392334,17.829999923706055,78888000,17.829999923706055,2022-02-25
2022-02-28,17.34000015258789,17.68000030517578,17.209999084472656,17.559999465942383,82367800,17.559999465942383,2022-02-28
2022-03-01,17.40999984741211,17.41009984741211,16.450000762939453,16.700000762939453,94819500,16.700000762939453,2022-03-01
2022-03-02,17.5,18.25,17.299999237060547,18.100000381469727,138638200,18.100000381469727,2022-03-02
2022-03-03,18.25,18.2501,17.440000534057617,17.600000381469727,95395500,17.600000381469727,2022-03-03
2022-03-04,17.350000381469727,17.389999389648438,16.639999389648438,16.850000381469727,91304000,16.850000381469727,2022-03-04
2022-03-07,16.84000015258789,16.899999618530273,15.969900267028809,15.970000267028809,87999200,15.970000267028809,2022-03-07
2022-03-08,16.059999465942383,16.719999313354492,15.770000457763672,16.030000686645508,101020300,16.030000686645508,2022-03-08
2022-03-09,16.649999618530273,16.829999923706055,16.280000686645508,16.3700008392334,62846700,16.3700008392334,2022-03-09
2022-03-10,16.110000610351562,16.40999984741211,15.760000228881836,16.329999923706055,72992600,16.329999923706055,2022-03-10
2022-03-11,16.399999618530273,16.479999542236328,16.010000228881836,16.040000915527344,54985900,16.040000915527344,2022-03-11
2022-03-14,16.09000015258789,16.229999542236328,15.510000228881836,15.739999771118164,66341700,15.739999771118164,2022-03-14
2022-03-15,15.770000457763672,16.139999389648438,15.529999732971191,16.059999465942383,65263700,16.059999465942383,2022-03-15
2022-03-16,16.469999313354492,16.6299991607666,16.059999465942383,16.579999923706055,82677600,16.579999923706055,2022-03-16
2022-03-17,16.229999542236328,16.580099923706054,16.15999984741211,16.579999923706055,58500200,16.579999923706055,2022-03-17
2022-03-18,16.420000076293945,16.899999618530273,16.280000686645508,16.860000610351562,89144000,16.860000610351562,2022-03-18
2022-03-21,16.8700008392334,17.110000610351562,16.329999923706055,16.479999542236328,72583600,16.479999542236328,2022-03-21
2022-03-22,16.719999313354492,17.309999465942383,16.700000762939453,17.09000015258789,77647100,17.09000015258789,2022-03-22
2022-03-23,16.81999969482422,17.049999237060547,16.56999969482422,16.68000030517578,63296800,16.68000030517578,2022-03-23
2022-03-24,16.739999771118164,16.979999542236328,16.639999389648438,16.829999923706055,56314200,16.829999923706055,2022-03-24
2022-03-25,16.739999771118164,16.780000686645508,16.34000015258789,16.469999313354492,62023100,16.469999313354492,2022-03-25
2022-03-28,16.549999237060547,16.68000030517578,16.280000686645508,16.670000076293945,54634400,16.670000076293945,2022-03-28
2022-03-29,17.010000228881836,17.799999237060547,17.009900228881836,17.75,90676900,17.75,2022-03-29
2022-03-30,17.520000457763672,17.65999984741211,17.200000762939453,17.270000457763672,57853400,17.270000457763672,2022-03-30
